Country	Subnational Unit	teak	eucalyptus	other broadleaf	oak	pine	other conifer	Natural Regeneration	Mangrove Restoration - tree	Mangrove Restoration - shrub	Agroforestry	Average FLR 20y	Average plantation	Average mangrove	Coastal	NatRegen
Burkina_Faso	Yatenga	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burkina_Faso	Zondoma	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burkina_Faso	Ziro	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burkina_Faso	Zoundwéogo	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Bulgaria	Blagoevgrad	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Burgas	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Bulgaria	Dobrich	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Bulgaria	Gabrovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Haskovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Kyustendil	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Kardzhali	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Lovech	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Montana	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Plovdiv	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Pernik	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Pleven	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Pazardzhik	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Razgrad	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Ruse	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Sofia	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Grad Sofiya	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Shumen	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Silistra	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Sliven	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Smolyan	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Stara Zagora	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Targovishte	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Vidin	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Varna	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	1	1
Bulgaria	Vratsa	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Veliko Tarnovo	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Bulgaria	Yambol	N/A	10.3	3.2	2.6	5.8	3.2	2.7	N/A	N/A	N/A	4.633333333333334	5.0200000000000005	0	0	1
Burundi	Bubanza	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Bujumbura Mairie	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Bururi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Bujumbura Rural	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Cankuzo	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Cibitoke	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Gitega	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Burundi	Kirundo	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Karuzi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Kayanza	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Makamba	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Muramvya	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Burundi	Mwaro	N/A	10.3	3.2	2.6	5.8	3.2	4.7	N/A	N/A	2.9	4.671428571428571	5.0200000000000005	0	0	1
Burundi	Muyinga	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Ngozi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Rutana	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Burundi	Ruyigi	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Benin	Atakora	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Benin	Alibori	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Benin	Atlantique	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Benin	Borgou	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Benin	Kouffo	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Benin	Collines	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Benin	Donga	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Benin	Littoral	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Benin	Mono	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Benin	Ouémé	3.5	10.6	2.9	5	5.7	10.5	0.9	6.3	1.8	2.9	5.009999999999999	6.366666666666667	4.05	1	1
Benin	Plateau	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Benin	Zou	3.5	10.6	2.9	5	5.7	10.5	0.9	N/A	N/A	2.9	5.25	6.366666666666667	0	0	1
Brunei	Belait	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Brunei	Brunei and Muara	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Brunei	Temburong	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Brunei	Tutong	8.4	11.1	6.9	5	5.7	5.9	3.2	6.3	1.8	3.8	5.81	7.166666666666667	4.05	1	1
Bolivia	Cochabamba	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Bolivia	Chuquisaca	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Bolivia	El Beni	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Bolivia	La Paz	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Bolivia	Oruro	N/A	10.3	3.2	1.5	2.1	1.7	3.8	N/A	N/A	4.2	3.8285714285714287	3.7600000000000002	0	0	1
Bolivia	Pando	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Bolivia	Potosí	N/A	10.3	3.2	1.5	2.1	1.7	3.8	N/A	N/A	4.2	3.8285714285714287	3.7600000000000002	0	0	1
Bolivia	Santa Cruz	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Bolivia	Tarija	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Agreste Alagoano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Aracatuba	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Agreste Potiguar	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Agreste Paraibano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Araraquara	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Agreste Sergipano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Assis	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Baixo Amazonas	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Brazil	Borborema	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Bauru	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Baixadas	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Campinas	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Centro Amazonense	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Centro Oriental Paranaense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Centro Ocidental Rio-Grandense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Central Espirito-Santense	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Centro-Sul Cearense	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Centro-Sul Mato-Grossense	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Centro-Sul Paranaense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Centro Norte De Mato Grosso Do Sul	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Centro Sul Baiano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Central Mineira	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Centro Goiano	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Centro Norte Baiano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Central Potiguar	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Centro Fluminense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Centro Maranhense	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Centro Ocidental Paranaense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Norte Catarinense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	1	1
Brazil	Centro Oriental Rio-Grandense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Campo Das Vertentes	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Centro-Norte Piauiense	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Distrito Federal	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Norte De Minas	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Extremo Oeste Baiano	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Sul Espirito-Santense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	1	1
Brazil	Norte Fluminense	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Grande Florianopolis	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	1	1
Brazil	Norte Goiano	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Norte Mato-Grossense	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Itapetininga	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Jaguaribe	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Jequitinhonha	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Leste Alagoano	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Leste De Mato Grosso Do Sul	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Litoral Norte Espirito-Santense	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Leste Goiano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Madeira-Guapore	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Macro Metropolitana Paulista	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Leste Maranhense	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Leste Potiguar	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Leste Rondoniense	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Leste Sergipano	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Litoral Sul Paulista	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	1	1
Brazil	Marajo	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Brazil	Metropolitana De Belem	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Brazil	Metropolitana De Curitiba	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	1	1
Brazil	Metropolitana De Fortaleza	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Metropolitana De Porto Alegre	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	1	1
Brazil	Metropolitana De Belo Horizonte	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Metropolitana Do Rio De Janeiro	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Marilia	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Mata Pernambucana	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Mata Paraibana	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Metropolitana De Recife	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Brazil	Metropolitana De Salvador	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Norte Do Amapá	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Brazil	Nordeste Baiano	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Noroeste Cearense	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Noroeste Rio-Grandense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Noroeste Espirito-Santense	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Noroeste Fluminense	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Noroeste Goiano	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Norte Cearense	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Norte Maranhense	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Brazil	Noroeste De Minas	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Noroeste Paranaense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Nordeste Mato-Grossense	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Nordeste Paraense	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Brazil	Norte Amazonense	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Oeste Catarinense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Oeste De Minas	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Oeste Maranhense	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Brazil	Oeste Paranaense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Oeste Potiguar	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Sudeste Paraense	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Sertao Paraibano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Norte Central Paranaense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Sudeste Piauiense	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Sao Francisco Pernambucano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Pantanal Sul Mato-Grossense	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Piracicaba	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Sudoeste Piauiense	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Agreste Pernambucano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Sudoeste Paraense	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Sertao Pernambucano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Presidente Prudente	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Sudoeste Paranaense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Norte Pioneiro Paranaense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Norte Piauiense	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Norte De Roraima	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Nordeste Rio-Grandense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Sudeste Rio-Grandense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	1	1
Brazil	Sudoeste Rio-Grandense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Ribeirao Preto	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Sul Do Amapá	8.4	11.1	6.9	5	5.7	5.9	5.1	6.3	1.8	4.2	6.04	7.166666666666667	4.05	1	1
Brazil	Sul Baiano	3.5	10.6	2.9	5	5.7	10.5	3.8	6.3	1.8	4.2	5.43	6.366666666666667	4.05	1	1
Brazil	Sul Catarinense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	1	1
Brazil	Sudeste Mato-Grossense	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Sudeste Paranaense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	0	1
Brazil	Sul Fluminense	N/A	10.3	3.2	2.6	5.8	3.2	5.1	N/A	N/A	4.2	4.914285714285715	5.0200000000000005	0	1	1
Brazil	Sul Goiano	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Sul Maranhense	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
Brazil	Sul De Roraima	8.4	11.1	6.9	5	5.7	5.9	5.1	N/A	N/A	4.2	6.5375	7.166666666666667	0	0	1
Brazil	Sao Jose Do Rio Preto	3.5	10.6	2.9	5	5.7	10.5	3.8	N/A	N/A	4.2	5.775	6.366666666666667	0	0	1
